name,id,nametype,recclass,mass,fall,year,reclat,reclong,log_mass
Bawku,4976,Valid,LL5,1557.0,Fell,1989.0,11.08333,-0.18333,3.1922886128470505
El Médano 047,55702,Valid,H4,57.9,Found,2011.0,-24.85,-70.53333,1.7626785712282045
Elephant Moraine 87507,8058,Valid,CK5,36.2,Found,1987.0,-76.27981,156.45678,1.5587085825302507
Elephant Moraine 87560,8110,Valid,H5,389.9,Found,1987.0,-76.18333,157.16667,2.590953236301847
Reckling Peak A80206,22476,Valid,H6,46.6,Found,1980.0,-76.21745,158.39695,1.668385926009624
Yamato 791205,26554,Valid,H5,24.46,Found,1979.0,-71.5,35.66667,1.38845647045556
Miller Range 090349,53459,Valid,LL6,1.4,Found,2009.0,0.0,0.0,0.1461283458884714
Queen Alexandra Range 99416,21864,Valid,LL5,7.9,Found,1999.0,-84.0,168.0,0.897627146264423
Dominion Range 10366,56860,Valid,H6,9.1,Found,2010.0,0.0,0.0,0.9590414400457593
Queen Alexandra Range 93103,19192,Valid,H5,9.2,Found,1993.0,-84.59133,162.3617,0.9637878745514746
Hammadah al Hamra 135,11618,Valid,H6,539.0,Found,1995.0,28.52717,13.3055,2.73158876599248
Yamato 86732,30238,Valid,L6,4.63,Found,1986.0,-71.5,35.66667,0.6655810848180471
Elephant Moraine 90278,8687,Valid,L6,5.6,Found,1990.0,-76.28946,156.41701,0.7481881045587795
Lewis Cliff 86236,13170,Valid,H6,1.5,Found,1986.0,-84.27382,161.68591,0.17609154858523932
Acfer 060,69,Valid,H4,226.0,Found,1989.0,27.56667,4.16667,2.354108441069058
Asuka 881018,3727,Valid,H4,331.09,Found,1988.0,-72.0,26.0,2.5199460651492402
Miller Range 090255,54202,Valid,H6,2.5,Found,2009.0,0.0,0.0,0.39794018238979567
Sayh al Uhaymir 469,51667,Valid,L~6,365.6,Found,2003.0,20.9964,57.28787,2.563006188249689
Yamato 791369,26718,Valid,LL6,11.05,Found,1979.0,-71.5,35.66667,1.0433623173237958
Elephant Moraine 92152,9553,Valid,CR2,38.8,Found,1992.0,-76.03595,155.9513,1.588831736787364
Lewis Cliff 88753,14490,Valid,L6,7.6,Found,1988.0,-84.23368,161.46315,0.8808136494247983
Northwest Africa 6549,52925,Valid,L4,228.7,Found,2008.0,0.0,0.0,2.359266166505719
LaPaz Icefield 02233,12500,Valid,Aubrite,18.1,Found,2002.0,-86.36667,-70.0,1.257678598863354
Lewis Cliff 86188,13126,Valid,H5,6.1,Found,1986.0,-84.25753,161.41169,0.7853299062065779
Yamato 75251,25292,Valid,L6,0.31,Found,1975.0,-71.5,35.66667,-0.5086369052180453
Miller Range 07304,52226,Valid,CO3,10.7,Found,2007.0,0.0,0.0,1.0293838182734771
MacAlpine Hills 87313,15256,Valid,H5,430.0,Found,1987.0,-84.21667,160.5,2.633468456589574
Yamato 75161,25202,Valid,L6,2.98,Found,1975.0,-71.5,35.66667,0.47421640981263413
Yamato 790784,26133,Valid,LL,188.01,Found,1979.0,-71.5,35.66667,2.2741809517295875
Yamato 793218,28567,Valid,H4,4.6,Found,1979.0,-71.5,35.66667,0.6627579260934077
Asuka 881221,3930,Valid,Eucrite,23.53,Found,1988.0,-72.0,26.0,1.371621945633075
Elephant Moraine 90762,9171,Valid,L6,6.0,Found,1990.0,-76.2901,156.45746,0.7781513227660513
Grove Mountains 022489,50024,Valid,H5,0.48,Found,2003.0,-72.7756,75.3278,-0.3187578578451847
Asuka 881906,4615,Valid,LL4,202.53,Found,1988.0,-72.0,26.0,2.3064893648528293
Dhofar 170,6955,Valid,H6,176.2,Found,2000.0,19.05389,54.56722,2.2460059065408107
Asuka 881615,4324,Valid,H4,229.75,Found,1988.0,-72.0,26.0,2.3612555219484404
Sayh al Uhaymir 145,23337,Valid,H5,70.29,Found,2002.0,21.04833,57.30917,1.846893549495235
Elephant Moraine 96054,9648,Valid,L6,156.2,Found,1996.0,-76.18333,157.16667,2.193681032321656
Dominion Range 10633,56943,Valid,LL6,28.8,Found,2010.0,0.0,0.0,1.4593925028389
Dar al Gani 1039,30500,Valid,L6,889.0,Found,1999.0,27.33017,16.23117,2.948901761458734
Frontier Mountain 90001,10400,Valid,H6,76.09999999999998,Found,1991.0,-72.95725,160.47038,1.8813846624774646
Lewis Cliff 88342,14093,Valid,H5,19.7,Found,1988.0,-84.27378,161.40689,1.2944662482069975
Queen Alexandra Range 93684,19771,Valid,L4,128.8,Found,1993.0,-84.0,168.0,2.109915866395645
Lewis Cliff 86092,13031,Valid,H5,20.6,Found,1986.0,-84.25813,161.39688,1.3138672414514094
Patuxent Range 10326,54431,Valid,L6,0.7,Found,2010.0,0.0,0.0,-0.1549013395654979
Pecora Escarpment 91148,18439,Valid,L6,27.0,Found,1991.0,-85.67195,-69.00021,1.4313637802439678
Dar al Gani 468,6016,Valid,H5,375.0,Found,1998.0,28.0215,15.8425,2.5740312688858373
Yamato 981914,38536,Valid,H6,5.79,Found,1998.0,0.0,0.0,0.7626786387351123
Lewis Cliff 87145,13612,Valid,L6,9.7,Found,1987.0,-84.34528,161.37865,0.9867717790388695
Österplana 057,56156,Relict,Relict OC,0.0,Found,2009.0,58.58333,13.43333,-6.0
Asuka 880879,3588,Valid,H4,10.24,Found,1988.0,-72.0,26.0,1.0102999990513803
Lewis Cliff 88403,14149,Valid,H6,3.6,Found,1988.0,-84.23906,161.43889,0.5563026214046267
Pecora Escarpment 91156,18447,Valid,H6,19.7,Found,1991.0,-85.66681,-69.02116,1.2944662482069975
Meteorite Hills 001073,15569,Valid,H6,32.0,Found,2000.0,-79.68333,159.75,1.5051499918916083
Yamato 983349,39971,Valid,H4,98.29,Found,1998.0,0.0,0.0,1.9925093394862767
Rebiana,22402,Valid,L/LL5,459.0,Found,1999.0,24.97833,21.885,2.6618126864834366
Adam Talha,44856,Valid,LL3.2,259.3,Found,2005.0,22.9935,-10.15367,2.413802518444224
LaPaz Icefield 10100,56986,Valid,LL6,11.5,Found,2010.0,0.0,0.0,1.0606978781183476
Allan Hills A77144,1456,Valid,H6,7.9,Found,1977.0,-76.71667,159.66667,0.897627146264423
Yamato 983587,40209,Valid,H6,20.38,Found,1998.0,0.0,0.0,1.3092042009802443
Queen Alexandra Range 97534,20990,Valid,LL5,2.2,Found,1997.0,-84.0,168.0,0.3424228782287441
Yamato 75003,25044,Valid,CM2,1.61,Found,1975.0,-71.83333,35.5,0.20682614577989133
Queen Alexandra Range 93330,19418,Valid,L5,56.8,Found,1993.0,-84.61441,161.94465,1.7543483433570484
Yamato 793340,28689,Valid,H4,10.91,Found,1979.0,-71.5,35.66667,1.0378247903953504
Northwest Africa 6155,51746,Valid,CK5,53.0,Found,2010.0,0.0,0.0,1.7242758777950244
Thiel Mountains 06003,46407,Valid,L6,266.0,Found,2007.0,-85.16467,-94.54883,2.424881638263753
Sayh al Uhaymir 272,23445,Valid,H5,7563.0,Found,2003.0,20.78667,57.21405,3.878694100453532
Northwest Africa 5809,50687,Valid,H/L5,734.0,Found,2001.0,0.0,0.0,2.8656960605077524
Acfer 030,40,Valid,LL6,123.0,Found,1989.0,27.68333,4.41667,2.0899051149702474
MacAlpine Hills 02656,14953,Valid,H5,0.48,Found,2002.0,-84.21667,160.5,-0.3187578578451847
Northwest Africa 7862,57426,Valid,L4/5,317.0,Found,2013.0,0.0,0.0,2.5010592635877655
Yamato 792701,28050,Valid,H4,4.92,Found,1979.0,-71.5,35.66667,0.6919651910385876
Jiddat al Harasis 483,50673,Valid,Mesosiderite,2.9,Found,2008.0,19.97875,56.41939,0.4623981476556482
Northwest Africa 7662,56654,Valid,L5,882.0,Found,2011.0,24.77583,-14.56283,2.945468585624217
Lewis Cliff 88690,14427,Valid,H6,11.5,Found,1988.0,-84.27857,161.40607,1.0606978781183476
Asuka 880984,3693,Valid,H4,47.49,Found,1988.0,-72.0,26.0,1.6766021787269851
Queen Alexandra Range 97067,20474,Valid,LL5,17.4,Found,1997.0,-84.0,168.0,1.240549273242052
Queen Alexandra Range 99777,22223,Valid,LL5,4.2,Found,1999.0,-84.0,168.0,0.6232493938013363
Miller Range 090971,55234,Valid,LL6,4.8,Found,2009.0,0.0,0.0,0.6812413278535948
Grove Mountains 023780,48117,Valid,L5,0.56,Found,2003.0,-72.984444,75.2525,-0.2518111974686314
Pecora Escarpment 91438,18729,Valid,L6,120.3,Found,1991.0,-85.67015,-68.40572,2.08026563094994
Österplana 052,56151,Relict,Relict OC,0.0,Found,2006.0,58.58333,13.43333,-6.0
Dar al Gani 408,5956,Valid,L4,69.0,Found,1998.0,27.42083,16.29333,1.8388490970313782
Yamato 982031,38653,Valid,L6,5.6,Found,1998.0,0.0,0.0,0.7481881045587795
Asuka 87319,2676,Valid,L3.1,650.84,Found,1987.0,-72.0,26.0,2.813474237073221
Yamato 82023,29217,Valid,H4,8.2,Found,1982.0,-71.5,35.66667,0.9138139053464551
Miller Range 090843,54409,Valid,L6,4.5,Found,2009.0,0.0,0.0,0.6532126102852178
Asuka 881985,4694,Valid,H5,16.54,Found,1988.0,-72.0,26.0,1.218535531473751
Miller Range 07157,51211,Valid,H6,62.7,Found,2007.0,0.0,0.0,1.7972675477572633
Allan Hills 85103,969,Valid,L6,86.9,Found,1985.0,-76.91572,156.67262,1.9390197814463015
Grove Mountains 054256,48509,Valid,L4,0.84,Found,2006.0,-72.779167,75.3025,-0.07572019692118573
Lewis Cliff 88730,14467,Valid,H6,8.0,Found,1988.0,-84.27165,161.36125,0.9030900412787504
Miller Range 07152,51206,Valid,L6,98.2,Found,2007.0,0.0,0.0,1.9921114922095005
Queen Alexandra Range 97004,20411,Valid,Eucrite-br,13.9,Found,1997.0,-84.0,168.0,1.1430148314983013
Asuka 881043,3752,Valid,H,390.47,Found,1988.0,-72.0,26.0,2.591587673551034
Miller Range 090254,54201,Valid,L5,4.9,Found,2009.0,0.0,0.0,0.6901961686600315
Asuka 880987,3696,Valid,H5,100.52,Found,1988.0,-72.0,26.0,2.0022524842410165
Frontier Mountain 93032,10663,Valid,H5,16.6,Found,1993.0,-72.943,160.50983,1.2201081142023726
Queen Alexandra Range 99352,21801,Valid,H4,92.6,Found,1999.0,-84.0,168.0,1.9666109913719394
Queen Alexandra Range 93358,19446,Valid,LL6,10.3,Found,1993.0,-84.0,168.0,1.012837266869683
Meteorite Hills 00693,15927,Valid,L6,15.23,Found,2000.0,-79.68333,155.75,1.182699931851766
Yamato 983425,40047,Valid,H6,23.87,Found,1998.0,0.0,0.0,1.3778524372009093
Dar al Gani 086,5602,Valid,L6,237.0,Found,1995.0,27.08433,16.119,2.37474834784257
Lewis Cliff 88704,14441,Valid,H5,18.3,Found,1988.0,-84.27388,161.36094,1.2624511134623677
Yamato 983623,40245,Valid,H5,9.92,Found,1998.0,0.0,0.0,0.9965117159338621
Elephant Moraine 90684,9093,Valid,L6,16.6,Found,1990.0,-76.27199,156.44076,1.2201081142023726
Dhofar 070,6769,Valid,L6,89.0,Found,1999.0,19.16633,54.74333,1.9493900115246259
Frontier Mountain 90198,10588,Valid,Eucrite,0.93,Found,1990.0,-72.99083,160.54083,-0.03151658446300204
Meteorite Hills 00487,15722,Valid,L5,159.2,Found,2000.0,-79.68333,155.75,2.2019430661296306
Allan Hills 82101,477,Valid,CO3.4,29.1,Found,1982.0,-76.88426,156.93086,1.4638930039101161
Northwest Africa 5614,48986,Valid,Howardite,50.0,Found,2008.0,0.0,0.0,1.6989700130219083
Yamato 792510,27859,Valid,Eucrite-mmict,608.73,Found,1979.0,-71.5,35.66667,2.784424706299871
Meteorite Hills 00684,15918,Valid,L5,14.9,Found,2000.0,-79.68333,155.75,1.1731862975595537
LaPaz Icefield 10063,56969,Valid,LL5,97.6,Found,2010.0,0.0,0.0,1.9894498221164303
Geologists Range 99100,10874,Valid,H5,979.5,Found,1999.0,-82.5,155.5,2.991004440774139
Queen Alexandra Range 94367,20000,Valid,L6,6.6,Found,1994.0,-84.0,168.0,0.8195440013440579
Asuka 881059,3768,Valid,H4,962.5,Found,1988.0,-72.0,26.0,2.983400738631753
Ramlat as Sahmah 283,51870,Valid,H4,447.7,Found,2009.0,20.78777,56.47112,2.650987095353502
Queen Alexandra Range 97202,20660,Valid,LL5,30.4,Found,1997.0,-84.0,168.0,1.4828735978947563
Allan Hills 83065,585,Valid,H5,53.6,Found,1983.0,-76.71088,158.78134,1.7291647977952789
Jiddat al Harasis 409,48560,Valid,Eucrite,283.604,Found,2007.0,19.67678,56.60392,2.4527123534502575
Allan Hills 83066,586,Valid,H5,45.9,Found,1983.0,-76.71951,158.76862,1.6618126949990144
Queen Alexandra Range 93569,19656,Valid,H5,39.7,Found,1993.0,-84.0,168.0,1.5987905177025226
Meteorite Hills 001047,15543,Valid,H5,22.9,Found,2000.0,-79.68333,159.75,1.359835501304712
Asuka 881215,3924,Valid,L6,233.84,Found,1988.0,-72.0,26.0,2.368918804206609
Asuka 881261,3970,Valid,H5,62.94,Found,1988.0,-72.0,26.0,1.798926745477336
Yamato 983945,40565,Valid,H6,3.89,Found,1998.0,0.0,0.0,0.589949712969519
Lewis Cliff 85333,12803,Valid,L4,47.9,Found,1985.0,-84.29547,161.30152,1.6803355224812537
Northwest Africa 6288,52023,Valid,Eucrite-mmict,293.0,Found,2010.0,0.0,0.0,2.466867621836343
Miller Range 090079,55854,Valid,L5,254.0,Found,2009.0,0.0,0.0,2.404833718329759
Yamato 984047,40667,Valid,H4,19.28,Found,1998.0,0.0,0.0,1.2851070520924588
Queen Alexandra Range 99234,21685,Valid,LL5,2.4,Found,1999.0,-84.0,168.0,0.38021142266760244
Asuka 880977,3686,Valid,H,247.02,Found,1988.0,-72.0,26.0,2.3927321191392648
Asuka 880694,3403,Valid,H4,10.37,Found,1988.0,-72.0,26.0,1.015778798268931
Queen Alexandra Range 99476,21922,Valid,L5,3.6,Found,1999.0,-84.0,168.0,0.5563026214046267
Miller Range 090162,53352,Valid,LL5,1.6,Found,2009.0,0.0,0.0,0.20412025408989115
Patuxent Range 10227,57029,Valid,H6,2.2,Found,2010.0,0.0,0.0,0.3424228782287441
Ramlat as Sahmah 113,45914,Valid,L6,1499.0,Found,2003.0,20.46543,55.86245,3.1758016331380023
Grove Mountains 022619,50048,Valid,L6,0.59,Found,2003.0,-72.7825,75.27694,-0.22914725226613739
Northwest Africa 735,17817,Valid,CK4,161.0,Found,1999.0,30.61667,-4.11667,2.206825878729331
Queen Alexandra Range 97335,20793,Valid,LL5,9.7,Found,1997.0,-84.0,168.0,0.9867717790388695
Queen Alexandra Range 99513,21959,Valid,LL5,2.0,Found,1999.0,-84.0,168.0,0.3010302128111679
Pecora Escarpment 82503,18266,Valid,L6,8308.0,Found,1982.0,-85.63333,-68.7,3.919496487915336
Miller Range 090163,53353,Valid,L5,3.5,Found,2009.0,0.0,0.0,0.5440681684343955
Yamato 75189,25230,Valid,L6,6.46,Found,1975.0,-71.5,35.66667,0.8102325852233269
Elephant Moraine 92108,9510,Valid,L6,6.6,Found,1992.0,-76.03725,156.12381,0.8195440013440579
Queen Alexandra Range 97076,20483,Valid,LL5,5.0,Found,1997.0,-84.0,168.0,0.6989700911949065
Allan Hills 83054,574,Valid,LL6,16.8,Found,1983.0,-76.82277,158.21888,1.225309307576724
Larkman Nunatak 06816,49688,Valid,LL6,97.9,Found,2006.0,0.0,0.0,1.9907826962392408
Grove Mountains 052661,50437,Valid,L6,5.14,Found,2006.0,-72.77861,75.31833,0.7109632034883574
Miller Range 090533,55957,Valid,L6,1.2,Found,2009.0,0.0,0.0,0.07918160795954224
Northwest Africa 6109,51518,Valid,L4-5,400.0,Found,2004.0,0.0,0.0,2.6020599924136985
Jiddat al Harasis 479  ,49513,Valid,Martian (shergottite),553.0,Found,2008.0,19.78565,55.8535,2.7427251320900408
Frontier Mountain 90207,10597,Valid,H5,4.04,Found,1990.0,-72.95488,160.47328,0.6063814726092258
Dar al Gani 388,5936,Valid,H5/6,291.0,Found,1997.0,27.1425,16.0595,2.463892990478328
Yamato 984054,40674,Valid,H4,22.96,Found,1998.0,0.0,0.0,1.3609719026412004
Queen Alexandra Range 93490,19578,Valid,L6,0.9,Found,1993.0,-84.0,168.0,-0.04575700801151884
Grove Mountains 052351,48304,Valid,H5,0.74,Found,2006.0,-72.978056,75.260278,-0.1307676933849853
Queen Alexandra Range 99772,22218,Valid,LL5,3.5,Found,1999.0,-84.0,168.0,0.5440681684343955
Graves Nunataks 98062,11054,Valid,H5,51.9,Found,1998.0,-86.71667,-141.5,1.715167366216367
Asuka 881114,3823,Valid,Diogenite,37.9,Found,1988.0,-72.0,26.0,1.5786392214270295
Yamato 791542,26891,Valid,LL,2.44,Found,1979.0,-71.5,35.66667,0.3873900043282347
Dar al Gani 992,6532,Valid,L6,82.0,Found,2002.0,27.36417,16.28033,1.9138138576799908
Yamato 791612,26961,Valid,H5,15.97,Found,1979.0,-71.5,35.66667,1.2033049433328766
Yamato 86567,30073,Valid,H4,2.03,Found,1986.0,-71.5,35.66667,0.3074962518513286
Frontier Mountain 01132,10315,Valid,L6,4.6,Found,2001.0,-72.9925,160.4,0.6627579260934077
Dhofar 497,7258,Valid,L4,710.0,Found,2000.0,18.96667,54.64167,2.8512583493307577
Sayh al Uhaymir 443,45934,Valid,LL~5,4.7,Found,2007.0,20.53877,56.67408,0.6720979503387889
Northwest Africa 4424,44942,Valid,LL5,756.0,Found,2006.0,21.6,-16.5,2.87852179607567
Acfer 178,186,Valid,H3.7,488.0,Found,1990.0,27.48333,3.75,2.688419822892658
Miller Range 07365,51332,Valid,H6,13.6,Found,2007.0,0.0,0.0,1.133538940303634
MacAlpine Hills 88183,15347,Valid,H5,62.2,Found,1988.0,-84.21667,160.5,1.793790391673045
Grove Mountains 050395,46434,Valid,L6,6.06,Found,2006.0,-73.00139,75.205,0.7824726958320364
Grove Mountains 020821,49803,Valid,L5,0.54,Found,2003.0,-72.98333,75.24944,-0.26760543592873554
Allan Hills A80101,1929,Valid,L6,8725.0,Found,1980.0,-76.77389,159.275,3.9407654356809934
Yamato 790830,26179,Valid,LL6,7.47,Found,1979.0,-71.5,35.66667,0.8733206599538798
Northwest Africa 5322,49052,Valid,LL5,70.0,Found,2004.0,0.0,0.0,1.8450980462184636
Tungsten Mountain 002,24073,Valid,H6,11.3,Found,2001.0,39.67357,-117.60432,1.053078481916558
Asuka 87247,2604,Valid,L3,14.16,Found,1987.0,-72.0,26.0,1.1510632840242634
Elephant Moraine 92171,9572,Valid,CR2,24.0,Found,1992.0,-76.03404,156.03093,1.3802112598072092
LaPaz Icefield 02378,12645,Valid,LL6,88.69,Found,2002.0,-86.36667,-70.0,1.9478746597944676
Meteorite Hills 00911,16145,Valid,H6,33.48,Found,2000.0,-79.68333,155.75,1.5247854622929808
Grove Mountains 022253,49965,Valid,L5,3.19,Found,2003.0,-72.77889,75.31111,0.5037908191996306
Allan Hills A81026,1986,Valid,L6,515.5,Found,1981.0,-76.68139,159.34667,2.7122286704620078
Dar al Gani 770,6317,Valid,L6,84.6,Found,1999.0,26.89583,16.57233,1.927370368172528
Yamato 793303,28652,Valid,H3,3.51,Found,1979.0,-71.5,35.66667,0.5453072401964281
Bou Kra 003,57217,Valid,L6,50.0,Found,2010.0,26.81089,-12.71864,1.6989700130219083
Elephant Moraine 90465,8874,Valid,L6,217.3,Found,1990.0,-76.27008,156.43413,2.337059728319119
Queen Alexandra Range 94665,20296,Valid,L5,38.7,Found,1994.0,-84.0,168.0,1.587710976240991
Allan Hills 84192,794,Valid,H5,4.2,Found,1984.0,-76.68029,159.34296,0.6232493938013363
Lewis Cliff 86242,13176,Valid,H5,12.8,Found,1986.0,-84.27381,161.6875,1.1072100035771235
Dar al Gani 729,6276,Valid,L5/6,586.0,Found,1999.0,27.1,16.35,2.7678976167592073
Yamato 791718,27067,Valid,CO3,184.01,Found,1979.0,-71.5,35.66667,2.2648414276893156
Northwest Africa 2234,17629,Valid,Ureilite,422.0,Found,2000.0,30.91667,-4.9,2.6253124519908075
Meteorite Hills 96536,16595,Valid,L6,45.8,Found,1996.0,-79.68333,159.75,1.6608654874862814
Grove Mountains 020810,49800,Valid,L6,1.28,Found,2003.0,-72.9833,75.2494,0.1072103089402998
Northwest Africa 7594,56535,Valid,L6,176.5,Found,2003.0,0.0,0.0,2.2467447121844333
Yamato 74131,24509,Valid,H5,18.06,Found,1974.0,-71.5,35.66667,1.2567177700247998
Queen Alexandra Range 94769,20399,Valid,L5,47.0,Found,1994.0,-84.0,168.0,1.6720978671760254
Asuka 881669,4378,Valid,H4,12.4,Found,1988.0,-72.0,26.0,1.0934217201859822
Jiddat al Harasis 386,51652,Valid,H~5,1412.9,Found,2003.0,19.29912,55.794,3.15011142543616
Elephant Moraine A79002,10003,Valid,Diogenite,2843.0,Found,1979.0,-76.33,157.24278,3.4537768598432015
Yamato 75247,25288,Valid,L6,0.13,Found,1975.0,-71.5,35.66667,-0.8860533069792282
Graves Nunataks 98171,11161,Valid,L3.8,8.0,Found,1998.0,-86.71667,-141.5,0.9030900412787504
Jiddat al Harasis 532,50932,Valid,L6,30.8,Found,2008.0,19.53378,55.17478,1.4885507306009143
Pecora Escarpment 91308,18599,Valid,H5,65.9,Found,1991.0,-85.68684,-68.91178,1.8188854211842145
Queen Alexandra Range 97258,20716,Valid,LL5,2.8,Found,1997.0,-84.0,168.0,0.4471581864473636
Isla del Espíritu Santo,12050,Valid,L6,869.0,Found,1999.0,24.51667,-111.36667,2.93901977694843
Dar al Gani 795,6342,Valid,H5,27.8,Found,2000.0,26.98717,16.43733,1.4440448115401798
Allan Hills 84083,685,Valid,H6,419.7,Found,1984.0,-76.76679,158.79649,2.6229389702462638
Pecora Escarpment 82523,18286,Valid,H6,11.5,Found,1982.0,-85.63333,-68.7,1.0606978781183476
Queen Alexandra Range 97583,21039,Valid,LL5,6.5,Found,1997.0,-84.0,168.0,0.812913423457386
Derrick Peak 88019,6670,Valid,"Iron, IIAB",1700.0,Found,1988.0,-80.06667,156.38333,3.2304489216337413
Jiddat al Harasis 291,35609,Valid,L5,923.0,Found,2005.0,19.7842,56.47878,2.965201701496437
Elephant Moraine 87783,8333,Valid,L6,5.3,Found,1987.0,-76.28125,156.45222,0.7242759515431364
Dhofar 1261,33953,Valid,LL6,445.6,Found,2005.0,18.733472,54.515083,2.648945183140301
Talbachat n'aït Isfoul,23792,Valid,LL3,8000.0,Found,1999.0,29.98333,-5.23333,3.9030899870462306
Yamato 793444,28793,Valid,H4,1099.0,Found,1979.0,-71.5,35.66667,3.040997692818663
Yamato 790886,26235,Valid,LL6,2.46,Found,1979.0,-71.5,35.66667,0.3909352836458156
Queen Alexandra Range 99734,22180,Valid,LL5,10.9,Found,1999.0,-84.0,168.0,1.0374265377841523
Yamato 74587,24965,Valid,H6,9.96,Found,1974.0,0.0,35.66667,0.9982593820275601
Elephant Moraine 87546,8096,Valid,H6,2018.2,Found,1987.0,-76.18333,157.16667,3.3049642020528784
Meteorite Hills 01230,16462,Valid,H5,9.7,Found,2001.0,-79.68333,159.75,0.9867717790388695
