name,id,nametype,recclass,mass,fall,year,reclat,reclong,log_mass,is_outlier
Gay Gulch,10867,Valid,"Iron, IAB-sHH",483.0,Found,1901.0,63.91667,-139.33333,2.6839471316506724,0
Genichesk,10871,Valid,L5/6,531.0,Found,1927.0,46.7,32.6,2.7250945218993494,0
Georgetown,10904,Valid,H6,687.0,Found,1967.0,39.7,-105.7,2.836956737691711,0
Gerona,10906,Valid,H5,148.0,Found,1899.0,41.96667,2.81667,2.1702617183293795,0
Gerzeh,10907,Valid,Iron,462.0,Found,1911.0,29.31667,31.28333,2.664641976496157,0
Ghubara,10911,Valid,L5,1750000.0,Found,1954.0,19.22778,56.14278,6.243038048686542,1
Gibeon,10912,Valid,"Iron, IVA",26000000.0,Found,1836.0,-25.5,18.0,7.414973347970835,1
Gilgoin,10915,Valid,H5,147000.0,Found,1889.0,-30.38333,147.2,5.1673173347511305,0
Giroux,10918,Valid,"Pallasite, PMG",4275.0,Found,1954.0,49.61667,-96.55,3.630936119165781,0
Gladstone (iron),10920,Valid,"Iron, IAB-MG",736600.0,Found,1915.0,-23.9,151.3,5.867231714519484,0
Gladstone (stone),10921,Valid,H4,57300.0,Found,1936.0,36.3,-104.0,4.7581546219749695,0
Glasgow,10927,Valid,"Iron, IIIAB",20400.0,Found,1922.0,37.01667,-85.91667,4.309630167447188,0
Glasston,10928,Valid,L5,1990.0,Found,1969.0,48.71667,-97.3,3.298853076627945,0
Glen Rose (iron),10932,Valid,"Iron, ungrouped",11000.0,Found,1934.0,32.25,-97.71667,4.041392685197707,0
Glenormiston,10933,Valid,"Iron, ungrouped",40800.0,Found,1925.0,-22.9,138.71667,4.610660163100524,0
Glorieta Mountain,10935,Valid,"Pallasite, PMG-an",148000.0,Found,1884.0,35.6,-105.8,5.170261715397892,0
Goalpara,10938,Valid,Ureilite,2700.0,Found,1868.0,26.16667,90.6,3.431363764319837,0
Gobabeb,10939,Valid,H4,27000.0,Found,1969.0,-23.55,15.03333,4.431363764175073,0
Goodland,10945,Valid,L4,3628.0,Found,1923.0,39.35,-101.66667,3.559667278507764,0
Goose Lake,10947,Valid,"Iron, IAB-sLL",1169500.0,Found,1938.0,41.98,-120.54167,6.068000226145543,1
Governador Valadares,10950,Valid,Martian (nakhlite),158.0,Found,1958.0,-18.85,-41.95,2.1986570897031217,0
Grady (1933),10951,Valid,L3-6,4230.0,Found,1933.0,34.8,-103.31667,3.6263403674777126,0
Grady (1937),10952,Valid,H3.7,9300.0,Found,1937.0,34.8,-103.31667,3.9684829486006334,0
Grady (c),10953,Valid,H4,5700.0,Found,1970.0,34.8,-103.31667,3.7558748557486834,0
Grand Rapids,10955,Valid,"Iron, ungrouped",51700.0,Found,1883.0,42.96667,-85.76667,4.713490543102343,0
Grant,10957,Valid,"Iron, IIIAB",525000.0,Found,1929.0,35.16667,-107.88333,5.720159303406784,0
Grant County,10958,Valid,L6,2300.0,Found,1936.0,37.46667,-101.43333,3.3617278362064167,0
Grassland,10959,Valid,L4,4400.0,Found,1964.0,33.11667,-101.58333,3.6434526765848907,0
Great Bear Lake,11179,Valid,H6,40.0,Found,1936.0,66.0,-120.0,1.6020600021853242,0
Greenbrier County,11194,Valid,"Iron, IIIAB",5000.0,Found,1880.0,37.83333,-80.31667,3.6989700044228777,0
Gressk,11200,Valid,"Iron, IIAB",303000.0,Found,1955.0,53.23333,27.33333,5.481442628503738,0
Gretna,11201,Valid,L5,82000.0,Found,1912.0,39.93333,-99.21667,4.913813852389013,0
Grier (a),11202,Valid,OC,12.4,Found,1969.0,34.38167,-103.39167,1.0934217201859822,0
Grier (b),11203,Valid,L5-7,929.4,Found,1969.0,34.26667,-103.38333,2.9682026686101346,0
Gruver,11428,Valid,H4,13100.0,Found,1934.0,36.33333,-101.4,4.117271295688917,0
Guadaloupe County,11430,Valid,Iron,20.5,Found,1950.0,29.5,-98.0,1.3117538822408505,0
Guadalupe y Calvo,11431,Valid,"Iron, IIAB",58630.0,Found,1971.0,26.1,-106.96667,4.768119894192204,0
Guanghua,11434,Valid,"Iron, IVA",190000.0,Found,1932.0,32.4,111.7,5.278753600955115,0
Guangyuan,11438,Valid,Iron,462.0,Found,1965.0,32.4,105.9,2.664641976496157,0
Guffey,11441,Valid,"Iron, ungrouped",309000.0,Found,1907.0,38.76667,-105.51667,5.48995847942624,0
Guilford County,11444,Valid,"Iron, IIIAB",1100.0,Found,1822.0,35.56667,-79.83333,3.0413926855530384,0
Guin,11445,Valid,"Iron, ungrouped",34500.0,Found,1969.0,33.96667,-87.91667,4.537819095085863,0
Gun Creek,11451,Valid,"Iron, ungrouped",22700.0,Found,1909.0,34.0,-111.0,4.356025857212255,0
Gundaring,11452,Valid,"Iron, IIIAB",112500.0,Found,1937.0,-33.3,117.66667,5.0511525224512415,0
Gunnadorah,11454,Valid,H5,19.7,Found,1968.0,-31.0,125.93333,1.2944662482069975,0
Hadley Rille,11469,Valid,EH,0.59,Found,1971.0,26.43333,3.65556,-0.22914725226613739,0
Haig,11471,Valid,"Iron, IIIAB",503000.0,Found,1951.0,-31.38333,125.63333,5.701567985056791,0
Hainholz,11473,Valid,Mesosiderite-A4,16500.0,Found,1856.0,52.28333,8.91667,4.217483944240227,0
Hajmah (a),11474,Valid,Ureilite,596.0,Found,1958.0,19.91667,56.25,2.7752462604689185,0
Hajmah (b),11475,Valid,L6,890.6,Found,1958.0,19.91667,56.25,2.9496826912828467,0
Hajmah (c),11476,Valid,L5/6,1132.0,Found,1958.0,19.91667,56.25,3.053846427235905,0
Hale Center (no. 1),11477,Valid,L5,610.0,Found,1936.0,34.05,-101.75,2.785329835722725,0
Hale Center (no. 2),11478,Valid,H4,695.0,Found,1936.0,34.05,-101.75,2.841984805214998,0
Hamilton (Queensland),11483,Valid,L6,68000.0,Found,1966.0,-28.48333,148.25,4.832508912712623,0
Hamilton (Texas),11484,Valid,OC,2700.0,Found,1965.0,31.59333,-98.25,3.431363764319837,0
Hammond,11813,Valid,"Iron, ungrouped",24000.0,Found,1884.0,44.91667,-92.43333,4.380211241729701,0
Hammond Downs,11814,Valid,H4,27000.0,Found,1950.0,-25.46667,142.8,4.431363764175073,0
Haniet-el-Beguel,11817,Valid,"Iron, IAB complex",2000.0,Found,1888.0,32.48333,4.4,3.3010299958811284,0
Happy (a),11818,Valid,H3,2860.0,Found,1971.0,35.68,-101.99333,3.456366033280894,0
Happy (b),11819,Valid,OC,2505.0,Found,1972.0,34.59333,-101.99333,3.3988077303766357,0
Happy (c),11820,Valid,OC,884.3,Found,1971.0,34.58333,-102.05,2.9465996255062494,0
Happy Canyon,11821,Valid,EL6/7,16300.0,Found,1971.0,34.80167,-101.56667,4.212187604430602,0
Harding County,11826,Valid,L4,3075.0,Found,1941.0,45.5,-103.5,3.4878451202526697,0
Hardtner,11827,Valid,L6,13000.0,Found,1972.0,37.06667,-98.66167,4.113943352340244,0
Hardwick,11828,Valid,L4,7800.0,Found,1937.0,43.8,-96.16667,3.892094602746159,0
Harriman (Of),11840,Valid,"Iron, IVA",30000.0,Found,1947.0,35.95,-84.56667,4.477121254734139,0
Harriman (Om),11841,Valid,"Iron, IIIAB",13000.0,Found,1938.0,35.95,-84.56667,4.113943352340244,0
Harrison Township,11843,Valid,L6,3263.0,Found,1945.0,38.33333,-101.71167,3.5136170739209716,0
Harrisonville,11844,Valid,L6,46500.0,Found,1933.0,38.65,-94.33333,4.667452952899294,0
Hart Camp,11846,Valid,H6,1200.0,Found,1970.0,33.99833,-102.17667,3.079181246409537,0
Hartley,11847,Valid,L,2100.0,Found,1967.0,35.94167,-102.16,3.322219294940726,0
Haskell,11849,Valid,L5,36000.0,Found,1909.0,33.21333,-99.73167,4.556302500779351,0
Hasparos,11850,Valid,"Iron, IAB-MG",12880.0,Found,1935.0,34.0,-105.5,4.109915863057512,0
Hassayampa,11851,Valid,H4,16000.0,Found,1963.0,33.75,-112.66667,4.204119982683068,0
Hat Creek,11853,Valid,H4,8900.0,Found,1939.0,42.91667,-104.41667,3.9493900066937098,0
Hatfield,11854,Valid,"Iron, IAB complex",21.0,Found,1941.0,34.48333,-94.45,1.3222193154146085,0
Hautes Fagnes,52854,Valid,LL5,185.0,Found,1965.0,50.58333,6.16667,2.2671717307505515,0
Haven,11858,Valid,H6,6100.0,Found,1950.0,37.96417,-97.75583,3.7853298350819626,0
Haviland (a),11860,Valid,H5,1035.0,Found,1937.0,37.61667,-99.1,3.014940350212545,0
Hawk Springs,11862,Valid,H5,367.0,Found,1935.0,41.78333,-104.28333,2.564666065435453,0
Hayden Creek,11864,Valid,"Iron, IIIAB",270.0,Found,1895.0,45.0,-114.0,2.4313637657674856,0
Hayes Center,11865,Valid,L6,4500.0,Found,1941.0,40.51667,-101.03333,3.6532125138718534,0
Hebron,11867,Valid,H6,21820.0,Found,1965.0,40.16667,-97.6,4.338854746272227,0
Hechi,11868,Valid,Stone-uncl,1915.0,Found,1956.0,24.7,108.0,3.2821687785314273,0
Hejing,11871,Valid,Iron,462.0,Found,1965.0,42.4,86.3,2.664641976496157,0
Henbury,11872,Valid,"Iron, IIIAB",2000000.0,Found,1931.0,-24.56667,133.16667,6.301029995664198,1
Hendersonville,11873,Valid,L5,6000.0,Found,1901.0,35.31667,-81.46667,3.778151250456026,0
Hereford,11876,Valid,OC,2276.0,Found,1970.0,33.795,-102.24167,3.3571722579138483,0
Hermitage Plains,11877,Valid,L6,32000.0,Found,1909.0,-31.73333,146.4,4.505149978333478,0
Hesston,11879,Valid,L6,12900.0,Found,1951.0,38.11667,-97.43333,4.110589710332915,0
Hex River Mountains,11880,Valid,"Iron, IIAB",60000.0,Found,1882.0,-33.31667,19.61667,4.778151250390882,0
Hildreth,11885,Valid,L5,3060.0,Found,1894.0,40.33333,-99.03333,3.485721426623506,0
Hill City,11886,Valid,"Iron, IVA",11700.0,Found,1947.0,39.36667,-99.85,4.068185861783281,0
Hinojal,11887,Valid,L6,50000.0,Found,1927.0,-32.36667,-60.15,4.698970004344705,0
Hinojo,11888,Valid,H,1155.0,Found,1928.0,-36.86667,-60.16667,3.0625819846041757,0
Hoba,11890,Valid,"Iron, IVB",60000000.0,Found,1920.0,-19.58333,17.91667,7.778151250383651,1
Hobbs,11891,Valid,H4,2300.0,Found,1933.0,32.73333,-103.1,3.3617278362064167,0
Hobbs (b),11892,Valid,H5,1600.0,Found,1933.0,32.73333,-103.1,3.204119982927359,0
Holland's Store,11896,Valid,"Iron, IIAB",12200.0,Found,1887.0,34.36667,-85.43333,4.086359830710347,0
Holliday,11897,Valid,Iron,12.0,Found,1950.0,33.75,-98.83333,1.07918128223883,0
Holly,11898,Valid,H4,299.0,Found,1937.0,38.06667,-102.1,2.4756711897769197,0
Holman Island,11899,Valid,LL,552.0,Found,1951.0,70.73333,-117.75,2.7419390785159643,0
Holyoke,11900,Valid,H4,11200.0,Found,1933.0,40.56667,-102.3,4.049218022708958,0
Homewood,11902,Valid,L6,325.0,Found,1970.0,49.50833,-97.81667,2.511883362315165,0
Hope,11905,Valid,"Iron, IAB-MG",6800.0,Found,1955.0,33.68333,-93.6,3.8325089127701033,0
Hopper,11907,Valid,"Iron, IIIAB",1800.0,Found,1889.0,36.55,-79.78333,3.255272505344581,0
Horace,11908,Valid,H5,19700.0,Found,1940.0,38.35,-101.78333,4.294466226183638,0
Horse Creek,11910,Valid,"Iron, ungrouped",570.0,Found,1937.0,37.58333,-102.76667,2.7558748564344113,0
Howe,11914,Valid,H5,8630.0,Found,1938.0,33.5,-96.6,3.9360107957655335,0
Huckitta,11922,Valid,"Pallasite, PMG-an",2300000.0,Found,1924.0,-22.36667,135.76667,6.361727836017781,1
Hugo (stone),11983,Valid,H5,80.0,Found,1936.0,39.13333,-103.48333,1.9030899924206246,0
Hugoton,11984,Valid,H5,350000.0,Found,1927.0,37.2,-101.35,5.5440680443515165,0
Huizopa,11985,Valid,"Iron, IVA",140000.0,Found,1907.0,28.9,-108.56667,5.146128035681341,0
Hunter,11987,Valid,LL5,74600.0,Found,1962.0,36.56,-97.66667,4.87273882747849,0
Huntsman,11988,Valid,H4,14500.0,Found,1910.0,41.18333,-103.0,4.161368002264926,0
Idalia,11998,Valid,H,7400.0,Found,1968.0,39.695,-102.295,3.8692317197896644,0
Ider,11999,Valid,"Iron, IIIAB",140000.0,Found,1957.0,34.68333,-85.65,5.146128035681341,0
Ikhrarene,12005,Valid,L4,5465.0,Found,1969.0,28.60417,1.04167,3.73759016636519,0
Ilimaes (iron),12022,Valid,"Iron, IIIAB",51700.0,Found,1870.0,-26.0,-70.0,4.713490543102343,0
Ilinskaya Stanitza,12023,Valid,"Iron, IIIAB",5621.0,Found,1915.0,51.23333,57.38333,3.749813585370201,0
Illinois Gulch,12024,Valid,"Iron, ungrouped",2500.0,Found,1899.0,46.68333,-112.55,3.3979400088457554,0
Imilac,12025,Valid,"Pallasite, PMG",920000.0,Found,1822.0,-24.20333,-68.80667,5.963787827346027,0
Imperial,12026,Valid,H4,4.0,Found,1908.0,32.86667,-115.58333,0.6020600999015693,0
Indian Valley,12029,Valid,"Iron, IIAB",14100.0,Found,1887.0,36.93333,-80.5,4.149219112686181,0
Indianola,12030,Valid,L5,4000.0,Found,1939.0,40.23333,-100.41667,3.602059991436536,0
Indio Rico,12032,Valid,H6,15000.0,Found,1887.0,-38.33333,-60.88333,4.176091259084634,0
Ingalls,12033,Valid,H6,226.0,Found,1937.0,37.83333,-100.45,2.354108441069058,0
Inman,12036,Valid,L/LL3.4,7250.0,Found,1966.0,38.25,-97.66667,3.8603380066308963,0
Ioka,12040,Valid,L3.5,31500.0,Found,1931.0,40.25,-110.08333,4.498310553803387,0
Iquique,12045,Valid,"Iron, IVB",12500.0,Found,1871.0,-20.18333,-69.73333,4.0969100130428,0
Iredell,12046,Valid,"Iron, IIAB",1500.0,Found,1898.0,31.96667,-97.86667,3.176091259345211,0
Iron Creek,12047,Valid,"Iron, IIIAB",175000.0,Found,1869.0,53.0,-112.0,5.243038048688776,0
Iron River,12048,Valid,"Iron, IVA",1420.0,Found,1889.0,46.07944,-88.55972,3.152288344688898,0
Isna,12051,Valid,CO3.8,23000.0,Found,1970.0,24.83333,31.66667,4.361727836036475,0
Isoulane-n-Amahar,12052,Valid,L6,72000.0,Found,1945.0,27.12917,8.66722,4.857332496437301,0
Itutinga,12059,Valid,"Iron, IIIAB",3200.0,Found,1960.0,-21.33333,-44.66667,3.505149978455623,0
Itzawisis,12060,Valid,"Pallasite, PES",350.0,Found,1946.0,-26.26667,18.18333,2.544068045591117,0
Ivanpah,12062,Valid,"Iron, IIIAB",58000.0,Found,1880.0,35.33333,-115.31667,4.763427993570425,0
Jackson County,12066,Valid,"Iron, IIIAB",450.0,Found,1846.0,36.41667,-85.5,2.6532125147404426,0
Jamestown,12071,Valid,"Iron, IVA",4000.0,Found,1885.0,46.61667,-98.5,3.602059991436536,0
Jeedamya,12077,Valid,H6,914.0,Found,1971.0,-29.58333,121.16667,2.9609461962089894,0
Jenkins,12080,Valid,"Iron, IAB-MG",55400.0,Found,1946.0,36.82444,-93.76111,4.743509764736269,0
Jenny's Creek,12081,Valid,"Iron, IAB-MG",12000.0,Found,1883.0,37.9,-82.38333,4.079181246083816,0
Jerome (Idaho),12082,Valid,L,6800.0,Found,1954.0,42.63333,-114.83333,3.8325089127701033,0
Jerome (Kansas),12083,Valid,L4,29600.0,Found,1894.0,38.76667,-100.73333,4.471291711073611,0
Jiapigou,12088,Valid,Stone-uncl,1915.0,Found,1880.0,42.83333,127.5,3.2821687785314273,0
Jiddat al Harasis,12089,Valid,H4,1400.0,Found,1957.0,19.25,56.06667,3.1461280359884483,0
Joe Wright Mountain,12174,Valid,"Iron, IIIAB",42600.0,Found,1884.0,35.76667,-91.5,4.629409599112914,0
Joel's Iron,12175,Valid,"Iron, IIIAB",1300.0,Found,1858.0,-24.0,-69.0,3.1139433526409093,0
Johnny's Donga,12196,Valid,Unknown,29.2,Found,1965.0,-30.33333,126.36667,1.4653828663215167,0
Johnson City,12197,Valid,L6,10400.0,Found,1937.0,37.55,-101.68333,4.017033339340539,0
Jonah,12200,Valid,H5,1304.0,Found,1963.0,30.625,-97.53333,3.1152775917289492,0
Jonesboro,12201,Valid,"Iron, IVA",30.0,Found,1891.0,36.3,-82.46667,1.4771212691961448,0
Juarez,12205,Valid,L6,6100.0,Found,1938.0,-37.55,-60.15,3.7853298350819626,0
Juncal,12211,Valid,"Iron, IIIAB",104000.0,Found,1866.0,-26.0,-69.25,5.017033339302956,0
Junction,12212,Valid,L5,241.0,Found,1932.0,30.5,-99.83333,2.38201704437692,0
Kaalijarv,12217,Valid,"Iron, IAB-MG",2250.0,Found,1937.0,58.4,22.66667,3.352182518304382,0
Kabakly,12219,Valid,H4,71.6,Found,1965.0,39.76667,62.51667,1.8549130283734208,0
Kaffir (a),12223,Valid,L5,1874.9,Found,1965.0,34.62333,-101.91667,3.2729781093053205,0
Kaffir (b),12224,Valid,H4,3500.0,Found,1966.0,34.67167,-101.815,3.5440680444743595,0
Kennard,12279,Valid,H5,8200.0,Found,1961.0,41.48333,-96.16667,3.9138138524366792,0
Kaldoonera Hill,12233,Valid,H6,12000.0,Found,1956.0,-32.61667,134.85,4.079181246083816,0
Kalkaska,12234,Valid,"Iron, IIIAB",9399.0,Found,1947.0,44.64694,-85.13667,3.973081649647574,0
Kalvesta,12237,Valid,H4,10000.0,Found,1968.0,38.08333,-100.25,4.000000000043429,0
Kamioka,12239,Valid,H4,30.0,Found,1921.0,39.51667,140.36667,1.4771212691961448,0
Kansas City (1903),12248,Valid,H5,36000.0,Found,1903.0,39.1,-94.63333,4.556302500779351,0
Kanzaki,12250,Valid,H,483.0,Found,1905.0,33.3,130.36667,2.6839471316506724,0
Kappakoola,12252,Valid,H6,392.5,Found,1929.0,-33.25,135.53333,2.593839662187754,0
Kapunda,12254,Valid,"Iron, IIIAB",542.0,Found,1965.0,-34.31667,138.93333,2.7339992873396683,0
Karagai,12255,Valid,L6,115.0,Found,1900.0,51.11667,57.91667,2.0606978441300856,0
Karasburg,12257,Valid,"Iron, IIIAB?",12000.0,Found,1964.0,-27.66667,18.96667,4.079181246083816,0
Karee Kloof,12259,Valid,"Iron, IAB-sLL",92100.0,Found,1914.0,-31.6,25.8,4.964259630201564,0
Kargapole,12261,Valid,H4,21800.0,Found,1961.0,55.88333,64.3,4.338456493624527,0
Karval,12265,Valid,H5,1104.0,Found,1936.0,38.71667,-103.51667,3.042969073786563,0
Kaufman,12267,Valid,L5,23000.0,Found,1893.0,32.58333,-96.41667,4.361727836036475,0
Kearney,12269,Valid,H5,10000.0,Found,1934.0,40.68333,-99.06667,4.000000000043429,0
Keen Mountain,12271,Valid,"Iron, IIAB",6690.0,Found,1950.0,37.21667,-82.0,3.8254261178327402,0
Kelly,12273,Valid,LL4,44300.0,Found,1937.0,40.46667,-103.03333,4.646403726232873,0
Kendall County,12274,Valid,"Iron, IAB-ung",21000.0,Found,1887.0,29.4,-98.5,4.3222192947546,0
Kenna,12277,Valid,Ureilite,10900.0,Found,1972.0,33.9,-103.55333,4.0374264979804675,0
Kenna (b),12278,Valid,L5,453.0,Found,1972.0,33.70833,-103.76667,2.656098202971539,0
Kenton County,12280,Valid,"Iron, IIIAB",194000.0,Found,1889.0,38.81667,-84.6,5.287801729932465,0
Kermichel,12283,Valid,L6,3000.0,Found,1911.0,47.65,-2.76667,3.4771212548644272,0
Keyes,12287,Valid,L6,142000.0,Found,1939.0,36.71667,-102.5,5.152288344386115,0
Kielpa,12302,Valid,H5,13600.0,Found,1948.0,-33.6,136.1,4.1335389084021505,0
Kifkakhsyagan,12304,Valid,"Iron, IIIAB",18800.0,Found,1972.0,64.4,172.7,4.27415784928678,0
Kimble County,12311,Valid,H6,153800.0,Found,1918.0,30.41667,-99.4,5.186956335468236,0
Kinclaven 001,12313,Valid,L5,17.3,Found,1973.0,-30.46667,125.7,1.238046128232522,0
King Solomon,12314,Valid,Iron,462.0,Found,1952.0,-20.69944,139.80417,2.664641976496157,0
Kingfisher,12317,Valid,L5,8180.0,Found,1950.0,35.83333,-97.93333,3.9127533037244153,0
Kingston,12318,Valid,"Iron, ungrouped",12900.0,Found,1891.0,32.9,-107.73333,4.110589710332915,0
Kinley,12319,Valid,L6,2000.0,Found,1965.0,52.04667,-107.23333,3.3010299958811284,0
Kinsella,12320,Valid,"Iron, IIIAB",3720.0,Found,1946.0,53.2,-111.43333,3.5705429399986435,0
Kissij,12324,Valid,H5,5500.0,Found,1899.0,54.86667,50.88333,3.7403626895732067,0
Kittakittaooloo,12327,Valid,H4,3600.0,Found,1970.0,-28.03333,138.13333,3.5563025008879245,0
Kivesvaara,12328,Valid,CM2,164.0,Found,1968.0,64.45,27.56667,2.214843850695835,0
Klamath Falls,12330,Valid,"Iron, IIIF",17000.0,Found,1952.0,42.16667,-121.85,4.230448921403821,0
Knowles,12334,Valid,"Iron, IIIAB",161000.0,Found,1903.0,36.9,-100.21667,5.206825876034547,0
Kodaikanal,12338,Valid,"Iron, IIE",15900.0,Found,1898.0,10.26667,77.4,4.201397124347766,0
Kofa,12339,Valid,"Iron, IAB-sHH",490.0,Found,1893.0,33.5,-114.0,2.690196080914829,0
Kokomo,12340,Valid,"Iron, IVB",1800.0,Found,1862.0,40.48333,-86.36667,3.255272505344581,0
Kokstad,12341,Valid,"Iron, IIIE",341000.0,Found,1884.0,-30.55,29.41667,5.532754378993771,0
Kopjes Vlei,12345,Valid,"Iron, IIAB",13600.0,Found,1914.0,-29.3,21.15,4.1335389084021505,0
Koraleigh,12346,Valid,L6,450.0,Found,1943.0,-35.1,143.4,2.6532125147404426,0
Korrelocking,12348,Valid,Unknown,29.2,Found,1937.0,-26.0,122.0,1.4653828663215167,0
Kota-Kota,12351,Valid,EH3,334.0,Found,1905.0,-13.01667,34.2,2.5237464681118476,0
Kouga Mountains,12352,Valid,"Iron, IIIAB",1173000.0,Found,1903.0,-33.61667,24.0,6.069298012115899,1
Kramer Creek,12354,Valid,L4,2300.0,Found,1966.0,38.3925,-104.17667,3.3617278362064167,0
Kress (a),12358,Valid,L6,12500.0,Found,1951.0,34.35833,-101.73,4.0969100130428,0
Kress (b),12359,Valid,L4,2600.0,Found,1966.0,34.35833,-101.73,3.4149733481378544,0
Krzadka,12365,Valid,Iron,2500.0,Found,1929.0,50.375,21.73333,3.3979400088457554,0
Kuga,12367,Valid,"Iron, IIIAB",5600.0,Found,1950.0,34.1,132.08333,3.748188027083753,0
Kulnine,12372,Valid,L6,55300.0,Found,1886.0,-34.15,141.78333,4.742725131312552,0
Kumdah,12374,Valid,Iron,462.0,Found,1973.0,20.38333,45.08333,2.664641976496157,0
Kumerina,12375,Valid,"Iron, IIC",53500.0,Found,1937.0,-24.91667,119.41667,4.728353782029346,0
Kyancutta,12386,Valid,"Iron, IIIAB",32700.0,Found,1932.0,-33.28333,136.0,4.514547752673567,0
Kybunga,12388,Valid,L5,7900.0,Found,1956.0,-33.9,138.48333,3.8976270913454156,0
Kyle,12389,Valid,L6,7780.0,Found,1965.0,29.975,-97.86667,3.890979597045511,0
La Caille,12393,Valid,"Iron, ungrouped",626000.0,Found,1828.0,43.73333,6.78333,5.796574333211123,0
La Grange,12399,Valid,"Iron, IVA",50800.0,Found,1860.0,38.4,-85.36667,4.7058637122924685,0
La Lande,12400,Valid,L5,30000.0,Found,1933.0,34.45,-104.13333,4.477121254734139,0
La Porte,12401,Valid,"Iron, IIIAB",14540.0,Found,1900.0,41.6,-86.71667,4.162564406552888,0
La Primitiva,12402,Valid,"Iron, IIG",27400.0,Found,1888.0,-19.91667,-69.81667,4.437750562836238,0
La Villa,12405,Valid,H4,19800.0,Found,1956.0,26.27167,-97.90167,4.296665190283465,0
Ladder Creek,12410,Valid,L6,35100.0,Found,1937.0,38.61667,-101.63333,4.545307116478197,0
Lafayette (stone),12412,Valid,Martian (nakhlite),800.0,Found,1931.0,40.41667,-86.88333,2.9030899875348117,0
Laguna Manantiales,12413,Valid,Iron,92000.0,Found,1945.0,-48.58333,-67.41667,4.963787827350276,0
Lahoma,12432,Valid,L5,21800.0,Found,1963.0,36.38333,-98.08333,4.338456493624527,0
Lake Bonney,12436,Valid,L6,2750.0,Found,1961.0,-37.75,140.3,3.439332693988188,0
Lake Brown,12437,Valid,L6,23400.0,Found,1919.0,-31.0,118.5,4.369215857428703,0
Lake Grace,12443,Valid,L6,10500.0,Found,1956.0,-33.06667,118.21667,4.0211892991113,0
Lake Labyrinth,12444,Valid,LL6,25850.0,Found,1924.0,-30.53333,134.75,4.412460547446762,0
Lake Murray,12446,Valid,"Iron, IIAB",270000.0,Found,1933.0,34.1,-97.0,5.431363764160595,0
Laketon,12448,Valid,L6,3600.0,Found,1937.0,35.56667,-100.66667,3.5563025008879245,0
Lakeview,12449,Valid,H4,1238.0,Found,1970.0,34.53333,-101.7,3.0927206450349023,0
Lakewood,12450,Valid,L6,46500.0,Found,1955.0,32.62972,-104.35,4.667452952899294,0
Lamont,12453,Valid,Mesosiderite,38690.0,Found,1940.0,38.07778,-96.02639,4.58759872973247,0
Lancaster County,12454,Valid,Iron,13000.0,Found,1903.0,40.66667,-96.75,4.113943352340244,0
Landes,12457,Valid,"Iron, IAB-MG",69800.0,Found,1930.0,38.9,-79.18333,4.843855422629383,0
Landor,12458,Valid,Iron,9000.0,Found,1931.0,-25.66667,117.0,3.95424250948758,0
Landreth Draw,12459,Valid,H5,24.19,Found,1955.0,37.25,-98.13333,1.383635886315351,0
Lanton,12463,Valid,"Iron, IIIAB",13780.0,Found,1932.0,36.53333,-91.8,4.1392492176031235,0
Las Salinas,12734,Valid,"Iron, IIIAB",3515.0,Found,1905.0,-23.0,-69.5,3.5459253294793975,0
Lasher Creek,12735,Valid,Iron,639.5,Found,1948.0,42.83333,-74.5,2.8058405494937886,0
Laundry East,12737,Valid,H3.7,43.1,Found,1967.0,-31.53333,127.1,1.6344772802371694,0
Laundry Rockhole,12738,Valid,H5,1443.0,Found,1967.0,-31.53333,127.01667,3.1592663313944604,0
Laundry West,12739,Valid,L4,4002.0,Found,1967.0,-31.46667,126.93333,3.602277084408712,0
Laurens County,12741,Valid,"Iron, ungrouped",2150.0,Found,1857.0,34.5,-82.03333,3.332438460117603,0
Lawrence,12744,Valid,L6,515.0,Found,1928.0,38.96667,-95.16667,2.711807229884481,0
Lazarev,12745,Valid,"Iron, ungrouped",10000.0,Found,1961.0,-71.95,11.5,4.000000000043429,0
Lazbuddie,12746,Valid,LL5,8600.0,Found,1970.0,34.5,-102.75,3.934498451294067,0
Leander,12753,Valid,L4,760.0,Found,1940.0,30.6,-97.9,2.8808135928522316,0
Lebedinnyi,12754,Valid,Iron,410.0,Found,1925.0,55.95,125.4,2.6127838577789904,0
Lefroy,12757,Valid,Iron,3.3,Found,1904.0,-40.73333,146.96667,0.518514071482256,0
Lenarto,12763,Valid,"Iron, IIIAB",108500.0,Found,1814.0,49.0,21.0,5.035429738188551,0
Leon,12764,Valid,H5,30000.0,Found,1943.0,37.66667,-96.76667,4.477121254734139,0
Leoville,12766,Valid,CV3,8100.0,Found,1961.0,39.63333,-100.46722,3.908485018932266,0
Leoville (b),12767,Valid,OC,2500.0,Found,1969.0,39.60833,-100.475,3.3979400088457554,0
Leshan,12770,Valid,"Iron, IIE",344.0,Found,1964.0,29.6,103.7,2.536558443834014,0
Leslie,12771,Valid,H5,895.0,Found,1968.0,34.61139,-100.855,2.9518230358011572,0
Lexington County,14644,Valid,"Iron, IAB-MG",4760.0,Found,1880.0,34.0,-81.25,3.6776069528117317,0
Liangcheng,14645,Valid,"Iron, IIIAB",200000.0,Found,1959.0,40.5,112.5,5.301029995666153,0
